score,next_action,name,chain,entity_type,address,category,liquidity_usd,tvl_usd,volume24h_usd,fdv_usd,price_change_24h_pct,verified_source,deployer_address,funding_cluster_id,source,url,reasons
113,recon_bravo_then_corecritical,0xc0021e0849fadefb98761f40829009905dbd8ee8,bsc,unknown_protocol,0xc0021e0849fadefb98761f40829009905dbd8ee8,fresh contract,0.0,174175895.38803345,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=10000000:174175895;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
113,recon_bravo_then_corecritical,0xa2f464a2462aed49b9b31eb8861bc6b0bbb0483f,bsc,unknown_protocol,0xa2f464a2462aed49b9b31eb8861bc6b0bbb0483f,fresh contract,0.0,10238517.75681375,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=10000000:10238518;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
113,recon_bravo_then_corecritical,0x16d123a248f50775dc7e367f1bc2c47a5fbca9d8,bsc,unknown_protocol,0x16d123a248f50775dc7e367f1bc2c47a5fbca9d8,fresh contract,0.0,10752604.42333743,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=10000000:10752604;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
113,recon_bravo_then_corecritical,0x5faf1dfc1e933daaa92cfbd165cbf6acf2d42c3b,bsc,unknown_protocol,0x5faf1dfc1e933daaa92cfbd165cbf6acf2d42c3b,fresh contract,0.0,17371857.743659656,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=10000000:17371858;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
113,recon_bravo_then_corecritical,0xfd5840cd36d94d7229439859c0112a4185bc0255,bsc,unknown_protocol,0xfd5840cd36d94d7229439859c0112a4185bc0255,fresh contract,0.0,1.3975464060833216e+158,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=10000000:139754640608332162696793527223328084098270195569411355915583719158264954879221486543346440894037058234875419806465223752369191094167935831213962051835951841280;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x99cd4ec3f88a45940936f469e4bb72a2a701eeb9,ethereum,unknown_protocol,0x99cd4ec3f88a45940936f469e4bb72a2a701eeb9,fresh contract,0.0,187744641.42709148,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=10000000:187744641;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
103,recon_bravo_then_corecritical,0x9b80d9f089e2a149d95fe64ebea95df94c72ce81,bsc,unknown_protocol,0x9b80d9f089e2a149d95fe64ebea95df94c72ce81,fresh contract,0.0,7801968.533536293,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=1000000:7801969;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
103,recon_bravo_then_corecritical,0xc44f2accac20598a3f2b4d489a970fcf52a04a3c,bsc,unknown_protocol,0xc44f2accac20598a3f2b4d489a970fcf52a04a3c,fresh contract,0.0,1629280.5681194726,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=1000000:1629281;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
103,recon_bravo_then_corecritical,0xb67e5eaf770a384ab28029d08b9bc5ebe32beb0f,bsc,unknown_protocol,0xb67e5eaf770a384ab28029d08b9bc5ebe32beb0f,fresh contract,0.0,6313914.999335602,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=1000000:6313915;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
94,recon_bravo_then_corecritical,0x52285eb1640eeb3d87ba001342f439a22867b4a4,bsc,unknown_protocol,0x52285eb1640eeb3d87ba001342f439a22867b4a4,fresh contract,0.0,598052.0421121428,0.0,0.0,0.0,,,,explorer_snapshot,,value_at_risk>=250000:598052;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
