score,next_action,name,chain,entity_type,address,category,liquidity_usd,tvl_usd,volume24h_usd,fdv_usd,price_change_24h_pct,verified_source,deployer_address,funding_cluster_id,source,url,reasons
108,recon_bravo_then_corecritical,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,ethereum,unknown_protocol,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,fresh contract,0.0,56398988.55395738,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x4585fe77225b41b697c938b018e2ac67ac5a20c0,value_at_risk>=10000000:56398989;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x9db9e0e53058c89e5b94e29621a205198648425b,ethereum,unknown_protocol,0x9db9e0e53058c89e5b94e29621a205198648425b,fresh contract,0.0,11690476.872906,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x9db9e0e53058c89e5b94e29621a205198648425b,value_at_risk>=10000000:11690477;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x390f3595bca2df7d23783dfd126427cceb997bf4,ethereum,unknown_protocol,0x390f3595bca2df7d23783dfd126427cceb997bf4,fresh contract,0.0,26097114.403013,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x390f3595bca2df7d23783dfd126427cceb997bf4,value_at_risk>=10000000:26097114;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0xdc90f6b111df0c26e349d3cc8d3c357b191e109a,ethereum,unknown_protocol,0xdc90f6b111df0c26e349d3cc8d3c357b191e109a,fresh contract,0.0,694332866775.2435,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0xdc90f6b111df0c26e349d3cc8d3c357b191e109a,value_at_risk>=10000000:694332866775;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x83f24023d15d835a213df24fd309c47dab5beb32,ethereum,unknown_protocol,0x83f24023d15d835a213df24fd309c47dab5beb32,fresh contract,0.0,738694159009.0863,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x83f24023d15d835a213df24fd309c47dab5beb32,value_at_risk>=10000000:738694159009;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x26de7861e213a5351f6ed767d00e0839930e9ee1,ethereum,unknown_protocol,0x26de7861e213a5351f6ed767d00e0839930e9ee1,fresh contract,0.0,1891137903955.8157,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x26de7861e213a5351f6ed767d00e0839930e9ee1,value_at_risk>=10000000:1891137903956;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,ethereum,unknown_protocol,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,fresh contract,0.0,6.395501978040165e+33,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,value_at_risk>=10000000:6395501978040164756244433144381440;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
98,recon_bravo_then_corecritical,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,ethereum,unknown_protocol,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,fresh contract,0.0,8703497.261453,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,value_at_risk>=1000000:8703497;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
98,recon_bravo_then_corecritical,0xbee3211ab312a8d065c4fef0247448e17a8da000,ethereum,unknown_protocol,0xbee3211ab312a8d065c4fef0247448e17a8da000,fresh contract,0.0,5437061.255743908,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0xbee3211ab312a8d065c4fef0247448e17a8da000,value_at_risk>=1000000:5437061;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
94,recon_bravo_then_corecritical,0x278d858f05b94576c1e6f73285886876ff6ef8d2,bsc,unknown_protocol,0x278d858f05b94576c1e6f73285886876ff6ef8d2,fresh contract,0.0,709567.6121198522,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x278d858f05b94576c1e6f73285886876ff6ef8d2,value_at_risk>=250000:709568;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
94,recon_bravo_then_corecritical,0xba20fe9506a904a30ebb8b7c348f4969f5a5ea07,bsc,unknown_protocol,0xba20fe9506a904a30ebb8b7c348f4969f5a5ea07,fresh contract,0.0,526073.7609228482,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xba20fe9506a904a30ebb8b7c348f4969f5a5ea07,value_at_risk>=250000:526074;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
