score,next_action,name,chain,entity_type,address,category,liquidity_usd,tvl_usd,volume24h_usd,fdv_usd,price_change_24h_pct,verified_source,deployer_address,funding_cluster_id,source,url,reasons
113,recon_bravo_then_corecritical,0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,bsc,unknown_protocol,0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,fresh contract,0.0,9.43279004375756e+30,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,value_at_risk>=10000000:9432790043757560246473546792960;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
113,recon_bravo_then_corecritical,0xabe0e16758e0ec57848a092285ace3b384c58d88,bsc,unknown_protocol,0xabe0e16758e0ec57848a092285ace3b384c58d88,fresh contract,0.0,11304715.619232584,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xabe0e16758e0ec57848a092285ace3b384c58d88,value_at_risk>=10000000:11304716;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
113,recon_bravo_then_corecritical,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,bsc,unknown_protocol,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,fresh contract,0.0,2.0628517380305217e+33,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,value_at_risk>=10000000:2062851738030521716189848452202496;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0xafca625321df8d6a068bdd8f1585d489d2acf11b,ethereum,unknown_protocol,0xafca625321df8d6a068bdd8f1585d489d2acf11b,fresh contract,0.0,18050811.094365373,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0xafca625321df8d6a068bdd8f1585d489d2acf11b,value_at_risk>=10000000:18050811;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x0cd6f267b2086bea681e922e19d40512511be538,ethereum,unknown_protocol,0x0cd6f267b2086bea681e922e19d40512511be538,fresh contract,0.0,2491710768.7457933,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x0cd6f267b2086bea681e922e19d40512511be538,value_at_risk>=10000000:2491710769;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
103,recon_bravo_then_corecritical,0xb040ea24a4ef35a3ed400b0ff26d8b6f30deecad,bsc,unknown_protocol,0xb040ea24a4ef35a3ed400b0ff26d8b6f30deecad,fresh contract,0.0,2117177.8039650936,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xb040ea24a4ef35a3ed400b0ff26d8b6f30deecad,value_at_risk>=1000000:2117178;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
103,recon_bravo_then_corecritical,0x0fce80b9029b95af97c9590890ae3b1de612ac40,bsc,unknown_protocol,0x0fce80b9029b95af97c9590890ae3b1de612ac40,fresh contract,0.0,1631923.4717160878,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x0fce80b9029b95af97c9590890ae3b1de612ac40,value_at_risk>=1000000:1631923;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
98,recon_bravo_then_corecritical,0x1f2f10d1c40777ae1da742455c65828ff36df387,ethereum,unknown_protocol,0x1f2f10d1c40777ae1da742455c65828ff36df387,fresh contract,0.0,2024920.9543780398,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x1f2f10d1c40777ae1da742455c65828ff36df387,value_at_risk>=1000000:2024921;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
98,recon_bravo_then_corecritical,0x60594a405d53811d3bc4766596efd80fd545a270,ethereum,unknown_protocol,0x60594a405d53811d3bc4766596efd80fd545a270,fresh contract,0.0,1630290.4593574163,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x60594a405d53811d3bc4766596efd80fd545a270,value_at_risk>=1000000:1630290;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
98,recon_bravo_then_corecritical,0x3416cf6c708da44db2624d63ea0aaef7113527c6,ethereum,unknown_protocol,0x3416cf6c708da44db2624d63ea0aaef7113527c6,fresh contract,0.0,3735575.543378,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x3416cf6c708da44db2624d63ea0aaef7113527c6,value_at_risk>=1000000:3735576;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
94,recon_bravo_then_corecritical,0x924e62a3689e7b94f397e61ac796dabfea32e93b,bsc,unknown_protocol,0x924e62a3689e7b94f397e61ac796dabfea32e93b,fresh contract,0.0,482836.08199306275,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x924e62a3689e7b94f397e61ac796dabfea32e93b,value_at_risk>=250000:482836;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
94,recon_bravo_then_corecritical,0x50203df8efcddba9755c886f086b9b2d537a15f9,bsc,unknown_protocol,0x50203df8efcddba9755c886f086b9b2d537a15f9,fresh contract,0.0,915160.4761296384,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x50203df8efcddba9755c886f086b9b2d537a15f9,value_at_risk>=250000:915160;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
93,recon_bravo_then_corecritical,0xfd5840cd36d94d7229439859c0112a4185bc0255,bsc,unknown_protocol,0xfd5840cd36d94d7229439859c0112a4185bc0255,fresh contract,0.0,1.407195748357775e+158,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xfd5840cd36d94d7229439859c0112a4185bc0255,value_at_risk>=10000000:140719574835777504777645576087868469283972296236428674776694376627945945625463968193698161234742266507324081968449241874275479716293262157127827276453388484608;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
93,recon_bravo_then_corecritical,0x588d7cf062f4edd7c7c7f2d66fd770e03b1ea735,bsc,unknown_protocol,0x588d7cf062f4edd7c7c7f2d66fd770e03b1ea735,fresh contract,0.0,253919481235.14655,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x588d7cf062f4edd7c7c7f2d66fd770e03b1ea735,value_at_risk>=10000000:253919481235;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
93,recon_bravo_then_corecritical,0x346575fc7f07e6994d76199e41d13dc1575322e1,bsc,unknown_protocol,0x346575fc7f07e6994d76199e41d13dc1575322e1,fresh contract,0.0,37366190075.89263,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x346575fc7f07e6994d76199e41d13dc1575322e1,value_at_risk>=10000000:37366190076;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
93,recon_bravo_then_corecritical,0xcaaf3c41a40103a23eeaa4bba468af3cf5b0e0d8,bsc,unknown_protocol,0xcaaf3c41a40103a23eeaa4bba468af3cf5b0e0d8,fresh contract,0.0,45792695.887298875,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xcaaf3c41a40103a23eeaa4bba468af3cf5b0e0d8,value_at_risk>=10000000:45792696;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
93,recon_bravo_then_corecritical,0x63844bd4bfad910b1643713302a1cc1ed20d50c3,bsc,unknown_protocol,0x63844bd4bfad910b1643713302a1cc1ed20d50c3,fresh contract,0.0,38852531.84117414,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x63844bd4bfad910b1643713302a1cc1ed20d50c3,value_at_risk>=10000000:38852532;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
93,recon_bravo_then_corecritical,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,bsc,unknown_protocol,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,fresh contract,0.0,16943731.12166726,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,value_at_risk>=10000000:16943731;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
93,recon_bravo_then_corecritical,0xa8acdd81f46633b69acb6ec5c16ee7e00cc8938d,bsc,unknown_protocol,0xa8acdd81f46633b69acb6ec5c16ee7e00cc8938d,fresh contract,0.0,14993450.861621683,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xa8acdd81f46633b69acb6ec5c16ee7e00cc8938d,value_at_risk>=10000000:14993451;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
93,recon_bravo_then_corecritical,0x9996874dbd891c3ecd601eab79d51f92e92d50ee,bsc,unknown_protocol,0x9996874dbd891c3ecd601eab79d51f92e92d50ee,fresh contract,0.0,15842257.520925192,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x9996874dbd891c3ecd601eab79d51f92e92d50ee,value_at_risk>=10000000:15842258;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
89,recon_bravo_then_corecritical,0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,ethereum,unknown_protocol,0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,fresh contract,0.0,566090.8475492117,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,value_at_risk>=250000:566091;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
89,recon_bravo_then_corecritical,0x2d4455943cc93a1e48cbdc6d5298ec18918042e7,ethereum,unknown_protocol,0x2d4455943cc93a1e48cbdc6d5298ec18918042e7,fresh contract,0.0,580190.1767029458,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x2d4455943cc93a1e48cbdc6d5298ec18918042e7,value_at_risk>=250000:580190;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
89,recon_bravo_then_corecritical,0x0a09cdb390d3b6ba9119843a92c14b2428e101bf,ethereum,unknown_protocol,0x0a09cdb390d3b6ba9119843a92c14b2428e101bf,fresh contract,0.0,614672.6376783951,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x0a09cdb390d3b6ba9119843a92c14b2428e101bf,value_at_risk>=250000:614673;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
88,recon_bravo_then_corecritical,0x51c72848c68a965f66fa7a88855f9f7784502a7f,ethereum,unknown_protocol,0x51c72848c68a965f66fa7a88855f9f7784502a7f,fresh contract,0.0,15469828.927856598,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x51c72848c68a965f66fa7a88855f9f7784502a7f,value_at_risk>=10000000:15469829;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18
