score,next_action,name,chain,entity_type,address,category,liquidity_usd,tvl_usd,volume24h_usd,fdv_usd,price_change_24h_pct,verified_source,deployer_address,funding_cluster_id,source,url,reasons
113,recon_bravo_then_corecritical,0xa8acdd81f46633b69acb6ec5c16ee7e00cc8938d,bsc,unknown_protocol,0xa8acdd81f46633b69acb6ec5c16ee7e00cc8938d,fresh contract,0.0,15050491.010700714,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0xa8acdd81f46633b69acb6ec5c16ee7e00cc8938d,value_at_risk>=10000000:15050491;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
113,recon_bravo_then_corecritical,0x26deb24a2623cf54452ab5183e2c34551831d54d,bsc,unknown_protocol,0x26deb24a2623cf54452ab5183e2c34551831d54d,fresh contract,0.0,14545604.609478364,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x26deb24a2623cf54452ab5183e2c34551831d54d,value_at_risk>=10000000:14545605;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0xa700b4eb416be35b2911fd5dee80678ff64ff6c9,ethereum,unknown_protocol,0xa700b4eb416be35b2911fd5dee80678ff64ff6c9,fresh contract,0.0,59883861.51632049,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0xa700b4eb416be35b2911fd5dee80678ff64ff6c9,value_at_risk>=10000000:59883862;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x51c72848c68a965f66fa7a88855f9f7784502a7f,ethereum,unknown_protocol,0x51c72848c68a965f66fa7a88855f9f7784502a7f,fresh contract,0.0,22015750.739262797,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x51c72848c68a965f66fa7a88855f9f7784502a7f,value_at_risk>=10000000:22015751;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,ethereum,unknown_protocol,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,fresh contract,0.0,13281195.33977234,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,value_at_risk>=10000000:13281195;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x3312cc371fe0dd5171878630a1e5cf69778e8fa5,ethereum,unknown_protocol,0x3312cc371fe0dd5171878630a1e5cf69778e8fa5,fresh contract,0.0,19026360.83497112,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x3312cc371fe0dd5171878630a1e5cf69778e8fa5,value_at_risk>=10000000:19026361;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x1715a3e4a142d8b698131108995174f37aeba10d,ethereum,unknown_protocol,0x1715a3e4a142d8b698131108995174f37aeba10d,fresh contract,0.0,14868501.481783,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x1715a3e4a142d8b698131108995174f37aeba10d,value_at_risk>=10000000:14868501;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
108,recon_bravo_then_corecritical,0x72a19342e8f1838460ebfccef09f6585e32db86e,ethereum,unknown_protocol,0x72a19342e8f1838460ebfccef09f6585e32db86e,fresh contract,0.0,64653870.96757724,0.0,0.0,0.0,,,,ethereum_chain_scanner,https://etherscan.io/address/0x72a19342e8f1838460ebfccef09f6585e32db86e,value_at_risk>=10000000:64653871;chain_weight:ethereum:5;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
103,recon_bravo_then_corecritical,0x7e58f160b5b77b8b24cd9900c09a3e730215ac47,bsc,unknown_protocol,0x7e58f160b5b77b8b24cd9900c09a3e730215ac47,fresh contract,0.0,1782846.8821664394,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x7e58f160b5b77b8b24cd9900c09a3e730215ac47,value_at_risk>=1000000:1782847;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
103,recon_bravo_then_corecritical,0x30305b22fc2830b42908993e668b31b7234a9737,bsc,unknown_protocol,0x30305b22fc2830b42908993e668b31b7234a9737,fresh contract,0.0,1491978.5660065613,0.0,0.0,0.0,,,,bsc_chain_scanner,https://bscscan.com/address/0x30305b22fc2830b42908993e668b31b7234a9737,value_at_risk>=1000000:1491979;chain_weight:bsc:10;unknown_protocol:10;unfamiliar_contract:12;unknown_verification_status:8;hidden_high_value_contract:18;balance_spike:20
